Unnamed: 0,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,is_coastal_district,Season,Fatality_Rate
7395,27th week,Gujarat,Jamnagar,Cholera,1,0,27,6,2011,22.4732415,70.0552102,0.06156902892,2.0,307.73,1,Monsoon,0.0
7396,27th week,Gujarat,Navsari,Cholera,46,0,3,7,2011,20.952407,72.9323831,0.1507648294,,306.8,1,Monsoon,0.0
7408,27th week,Chhattisgarh,Kawardha,Cholera,74,1,21,6,2011,22.0059254,81.2332055,0.7844003495,5.0,304.56,0,Monsoon,1.3513513513513513
7414,27th week,Assam,Udalguri,Cholera,404,6,14,6,2011,26.77253155,92.10641749,0.4512064029,15.0,296.445,0,Monsoon,1.4851485148514851
7430,28th week,Kerala,Palakkad,Cholera,2,0,5,7,2011,10.78789845,76.47408711,0.5278793096,18.0,299.384,0,Monsoon,0.0
7431,28th week,Madhya Pradesh,Indore,Cholera,1,0,17,7,2011,22.7665444,75.9006944,0.9746025282,3.0,,0,Monsoon,0.0
7438,28th week,Rajasthan,Alwar,Cholera,99,0,8,7,2011,27.5,76.5,0.09057020661,9.0,307.6866666,0,Monsoon,0.0
7471,29th week,Maharashtra,Raigad,Cholera,67,0,11,7,2011,18.4928092,73.13807095,1.642483647,,294.96,1,Monsoon,0.0
7472,29th week,Punjab,Ludhiana,Cholera,7,0,23,7,2011,30.9090157,75.851601,0.0841842583,12.0,304.45,0,Monsoon,0.0
7503,30th week,Maharashtra,Pune,Cholera,46,0,22,7,2011,18.521428,73.8544541,1.405453239,3.0,,0,Monsoon,0.0
7513,30th week,West Bengal,North 24 Parganas,Cholera,78,0,13,7,2011,22.642931,88.8930579,0.5312132695,9.0,299.40000000000003,1,Monsoon,0.0
7518,30th week,Maharashtra,Raigad,Cholera,94,0,11,7,2011,18.4928092,73.13807095,1.642483647,,294.96,1,Monsoon,0.0
7546,31st week,West Bengal,Kolkata,Cholera,78,0,13,7,2011,22.5666449,88.3544854,0.4891034868,5.0,301.11333340000004,0,Monsoon,0.0
7592,33rd week,West Bengal,Birbhum,Cholera,155,0,14,8,2011,24.0,87.583333,1.804068677,7.0,,0,Monsoon,0.0
7598,33rd week,Rajasthan,Alwar,Cholera,112,1,4,8,2011,27.5,76.5,0.6604013132,,302.08,0,Monsoon,0.8928571428571428
7602,33rd week,West Bengal,Bankura,Cholera,165,0,11,8,2011,23.13195425,87.2073972,2.217227749,2.0,,0,Monsoon,0.0
7611,34th week,Chhattisgarh,Janjgir,Cholera,20,0,22,8,2011,22.0090841,82.578896,2.216261841,15.0,299.54,0,Monsoon,0.0
7614,34th week,Gujarat,Vadodara,Cholera,23,0,18,8,2011,22.2973142,73.1942567,0.9328676717,7.0,298.86,0,Monsoon,0.0
7616,34th week,Haryana,Panchkula,Cholera,5,0,20,8,2011,30.7137692,76.868276,1.956093124,,300.11333340000004,0,Monsoon,0.0
7619,34th week,Karnataka,Bidar,Cholera,6,0,22,8,2011,18.083333,77.333333,0.6063773991,3.0,,0,Monsoon,0.0
7624,34th week,West Bengal,Birbhum,Cholera,26,0,16,8,2011,24.0,87.583333,0.9082672759,7.0,,0,Monsoon,0.0
7625,34th week,West Bengal,Birbhum,Cholera,73,0,21,8,2011,24.0,87.583333,0.7520245093,,301.52,0,Monsoon,0.0
7637,34th week,West Bengal,Birbhum,Cholera,179,0,14,8,2011,24.0,87.583333,1.804068677,7.0,,0,Monsoon,0.0
7654,35th week,Chandigarh,Chandigarh,Cholera,5,0,1,8,2011,30.72984395,76.78414567,0.3910680314,17.0,302.31333340000003,0,Monsoon,0.0
7657,35th week,West Bengal,Bankura,Cholera,73,1,20,8,2011,23.13195425,87.2073972,0.933028728,,300.21,0,Monsoon,1.36986301369863
7663,36th week,Chhattisgarh,Janjgir,Cholera,20,0,3,9,2011,22.0090841,82.578896,0.7828987152,12.0,300.28000000000003,0,Monsoon,0.0
7675,36th week,Maharashtra,Pune,Cholera,7,1,29,8,2011,18.521428,73.8544541,1.392534534,,,0,Monsoon,14.285714285714285
7694,36th week,West Bengal,Bankura,Cholera,189,0,11,8,2011,23.13195425,87.2073972,2.217227749,2.0,,0,Monsoon,0.0
7697,36th week,West Bengal,Birbhum,Cholera,206,0,14,8,2011,24.0,87.583333,1.804068677,7.0,,0,Monsoon,0.0
7720,38th week,Gujarat,Rajkot,Cholera,44,0,15,9,2011,22.3053263,70.8028377,1.011349505,14.0,295.33,0,Monsoon,0.0
7721,38th week,Karnataka,Uttara Kannada,Cholera,15,1,12,9,2011,14.72447415,74.64223734,1.037688386,15.0,299.2,1,Monsoon,6.666666666666667
7736,38th week,West Bengal,Birbhum,Cholera,36,0,27,8,2011,24.0,87.583333,0.5190254608,12.0,301.56,0,Monsoon,0.0
7753,39th week,Punjab,Jalandhar,Cholera,163,0,23,9,2011,31.29201065,75.56805772,0.05062222581,16.0,300.94333340000003,0,Monsoon,0.0
7754,39th week,Tamil Nadu,Saidapet,Cholera,5,0,1,10,2011,13.020817,80.2239536,0.04185250031,11.0,307.22,0,Post-Monsoon,0.0
7781,40th week,Punjab,Jalandhar,Cholera,214,0,7,10,2011,31.29201065,75.56805772,0.02711370323,,302.3266666,0,Post-Monsoon,0.0
7796,41st week,Tamil Nadu,Tiruvannamalai,Cholera,12,0,15,10,2011,12.22721295,79.07015555,0.6497342933,,306.41,0,Post-Monsoon,0.0
7817,42nd week,West Bengal,Nadia,Cholera,21,0,14,10,2011,23.48454125,88.55676307,0.06926525952,16.0,304.1,0,Post-Monsoon,0.0
7819,42nd week,Chhattisgarh,Mahasamund,Cholera,38,0,9,9,2011,21.1882332,82.48484762,2.325341804,16.0,,0,Monsoon,0.0
7849,44th week,Karnataka,Hassan,Cholera,19,0,24,10,2011,13.0070817,76.0992703,0.3373461118,,301.892,0,Post-Monsoon,0.0
7901,46th week,Tamil Nadu,Kancheepuram,Cholera,13,0,19,11,2011,12.87960515,79.70427615,0.05622662403,11.0,303.59200000000004,1,Post-Monsoon,0.0
7931,48th week,Puducherry,Puducherry,Cholera,7,0,22,6,2010,11.9340568,79.8306447,0.2254894541,11.0,308.8466666,1,Monsoon,0.0
7941,49th week,Tamil Nadu,Thiruvallur,Cholera,31,2,8,12,2011,13.13014755,79.92435386,0.03851227113,9.0,303.12,1,Winter,6.451612903225806
7942,49th week,Tamil Nadu,Tiruvannamalai,Cholera,10,0,11,12,2011,12.22721295,79.07015555,0.05388412632,,301.87,0,Winter,0.0
7966,50th week,Tamil Nadu,Thiruvannamalai,Cholera,15,0,12,12,2011,9.539867,77.6197904,0.1140164655,13.0,302.008,0,Winter,0.0
7979,1st week,Maharashtra,Ratnagiri,Cholera,32,0,28,12,2009,17.2826079,73.4569787,0.0002601957775,15.0,304.956,1,Winter,0.0
8008,10th week,Maharashtra,Sholapur,Cholera,218,0,28,2,2010,17.6912883,75.8841635,0.006599986641,5.0,313.12,0,Winter,0.0
8090,19th week,Gujarat,Panchmahal,Cholera,6,0,12,5,2010,22.7748893,73.620404,3e-05,3.0,324.7,0,Summer,0.0
8097,19th week,Tamil Nadu,Salem,Cholera,82,0,3,5,2010,11.0600516,77.0679581,0.1925171839,8.0,310.8666666,0,Summer,0.0
8098,19th week,Tamil Nadu,Theni,Cholera,23,0,12,5,2010,9.9696643,77.47420049,0.06652695286,6.0,315.7333334,0,Summer,0.0
8101,19th week,Karnataka,Mysore,Cholera,5,0,23,4,2010,12.3051828,76.6553609,0.3193126372,,308.40500000000003,0,Summer,0.0
8119,20th week,West Bengal,Howrah,Cholera,90,0,10,5,2010,22.5736296,88.3251045,0.1501845099,10.0,303.645,0,Summer,0.0
8151,21st week,West Bengal,Howrah,Cholera,90,3,10,5,2010,22.5736296,88.3251045,0.1501845099,10.0,303.645,0,Summer,3.3333333333333335
8153,22nd week,Assam,Sonitpur,Cholera,81,0,27,5,2010,26.76777075,92.70140886,1.000541555,10.0,298.98,0,Summer,0.0
8186,23rd week,Karnataka,Mysore,Cholera,17,0,6,6,2010,12.3051828,76.6553609,0.5189039267,11.0,303.3766666,0,Monsoon,0.0
8201,24th week,Karnataka,Chitradurga,Cholera,12,0,27,5,2010,14.2266443,76.4005122,0.05203921583,8.0,303.505,0,Summer,0.0
8203,24th week,Karnataka,Tumkur,Cholera,6,1,4,6,2010,13.3400771,77.1006208,0.1902162296,10.0,305.388,0,Monsoon,16.666666666666664
8215,25th week,Gujarat,Dahod,Cholera,21,1,15,6,2010,22.8358542,74.2556782,0.005934464198,2.0,321.36,0,Monsoon,4.761904761904762
8243,26th week,Puducherry,Puducherry,Cholera,4,0,22,6,2010,11.9340568,79.8306447,0.2254894541,11.0,308.8466666,1,Monsoon,0.0
8258,27th week,Haryana,Karnal,Cholera,10,0,3,7,2010,29.6803266,76.9896254,0.1474472391,,302.255,0,Monsoon,0.0
8269,27th week,Gujarat,Navsari,Cholera,251,0,24,6,2010,20.952407,72.9323831,0.02331308607,5.0,308.12,1,Monsoon,0.0
8272,27th week,Puducherry,Puducherry,Cholera,7,0,29,6,2010,11.9340568,79.8306447,0.178446875,12.0,309.05333340000004,1,Monsoon,0.0
8273,27th week,West Bengal,Nadia,Cholera,287,0,27,6,2010,23.48454125,88.55676307,0.5943407048,11.0,301.49,0,Monsoon,0.0
8285,28th week,Himachal Pradesh,Shimla,Cholera,40,1,13,7,2010,31.1041526,77.1709729,0.7396077053,29.0,297.395,0,Monsoon,2.5
8286,28th week,Haryana,Kurukshetra,Cholera,5,0,12,7,2010,29.9693747,76.8482787,1.240352412,,303.045,0,Monsoon,0.0
8293,28th week,Rajasthan,Jaipur,Cholera,766,0,16,7,2010,26.9154576,75.8189817,0.06203419344,4.0,310.33,0,Monsoon,0.0
8305,28th week,Haryana,Karnal,Cholera,46,0,3,7,2010,29.6803266,76.9896254,0.1474472391,,302.255,0,Monsoon,0.0
8311,29th week,Himachal Pradesh,Shimla,Cholera,40,1,13,7,2010,31.1041526,77.1709729,0.7396077053,29.0,297.395,0,Monsoon,2.5
8312,29th week,Haryana,Kurukshetra,Cholera,5,0,12,7,2010,29.9693747,76.8482787,1.240352412,,303.045,0,Monsoon,0.0
8319,29th week,Rajasthan,Jaipur,Cholera,766,0,16,7,2010,26.9154576,75.8189817,0.06203419344,4.0,310.33,0,Monsoon,0.0
8330,30th week,Puducherry,Puducherry,Cholera,6,0,29,6,2010,11.9340568,79.8306447,0.178446875,12.0,309.05333340000004,1,Monsoon,0.0
8331,30th week,Rajasthan,Jaipur,Cholera,984,0,16,7,2010,26.9154576,75.8189817,0.06203419344,4.0,310.33,0,Monsoon,0.0
8346,31st week,Himachal Pradesh,Shimla,Cholera,235,1,13,7,2010,31.1041526,77.1709729,0.7396077053,29.0,297.395,0,Monsoon,0.425531914893617
8356,32nd week,Punjab,Ludhiana,Cholera,4,0,6,7,2010,30.9090157,75.851601,0.2159989875,7.0,301.4066666,0,Monsoon,0.0
8385,33rd week,Rajasthan,Udaipur,Cholera,25,0,29,7,2010,24.578721,73.6862571,0.5481710268,10.0,303.29,0,Monsoon,0.0
8422,35th week,Punjab,Jalandhar,Cholera,167,0,17,8,2010,31.29201065,75.56805772,0.8519237656,15.0,298.31,0,Monsoon,0.0
8438,36th week,Gujarat,Ahmedabad,Cholera,4,0,20,8,2010,23.0216238,72.5797068,0.1930258334,,303.42,1,Monsoon,0.0
8444,36th week,Rajasthan,Udaipur,Cholera,90,3,18,8,2010,24.578721,73.6862571,1.34947865,17.0,301.81,0,Monsoon,3.3333333333333335
8450,37th week,Jammu And Kashmir,Budgam,Cholera,2229,3,16,8,2010,33.9099319,74.62914426,0.7071783286,11.0,293.76,0,Monsoon,0.13458950201884254
8453,37th week,Odisha,Rayagada,Cholera,784,39,6,8,2010,19.17209585,83.33503085,1.778999966,15.0,,0,Monsoon,4.974489795918367
8485,39th week,Assam,Dibrugarh,Cholera,10,0,10,9,2010,27.4844597,94.9019447,1.132057663,13.0,294.94,0,Monsoon,0.0
8488,39th week,Karnataka,Belgaum,Cholera,19,0,6,9,2010,15.8572666,74.5069343,0.4920265469,,298.08,0,Monsoon,0.0
8504,40th week,Madhya Pradesh,Indore,Cholera,2,0,21,9,2010,22.7665444,75.9006944,0.1572565907,,300.145,0,Monsoon,0.0
8526,41st week,Gujarat,Bharuch,Cholera,2,0,24,9,2010,21.75,73.0,0.08235727429,22.0,300.78400000000005,1,Monsoon,0.0
8551,43rd week,Gujarat,Narmada,Cholera,39,1,15,10,2010,21.8678464,73.5025585,0.09825528651,,306.78000000000003,0,Post-Monsoon,2.564102564102564
8562,44th week,Assam,Sibsagar,Cholera,13,1,22,10,2010,26.96388985,94.58213345,0.3042944508,27.0,300.5466666,0,Post-Monsoon,7.6923076923076925
8571,44th week,Assam,Sonitpur,Cholera,180,17,3,10,2010,26.76777075,92.70140886,0.1779216483,31.0,299.96,0,Post-Monsoon,9.444444444444445
8578,45th week,Assam,Sonitpur,Cholera,887,22,3,10,2010,26.76777075,92.70140886,0.1779216483,31.0,299.96,0,Post-Monsoon,2.480270574971815
8579,45th week,Assam,Sibsagar,Cholera,32,1,22,10,2010,26.96388985,94.58213345,0.3042944508,27.0,300.5466666,0,Post-Monsoon,3.125
8584,45th week,West Bengal,Jalpaiguri,Cholera,24,0,24,10,2010,26.4733048,88.67886686,0.06549441107,,301.16,0,Post-Monsoon,0.0
8599,47th week,Puducherry,Puducherry,Cholera,5,0,4,11,2010,11.9340568,79.8306447,0.545403365,7.0,300.72,1,Post-Monsoon,0.0
8626,50th week,Assam,Jorhat,Cholera,10,0,29,11,2010,26.7577925,94.2079645,0.01600258548,10.0,297.208,0,Post-Monsoon,0.0
8647,52nd week,Karnataka,Kodagu,Cholera,5,2,11,12,2010,12.38217745,75.66531992,0.03366392864,,297.245,0,Winter,40.0
8651,53rd week,Gujarat,Jamnagar,Cholera,329,0,19,12,2010,22.4732415,70.0552102,4.04e-05,,301.94,1,Winter,0.0
8652,53rd week,Assam,Jorhat,Cholera,5,1,19,12,2010,26.7577925,94.2079645,0.002555440834,,295.0733334,0,Winter,20.0
8672,26th week,Karnataka,Davangere,Cholera,17,0,20,6,2009,14.4679807,75.9195682,0.6478386264,5.0,307.9666666,0,Monsoon,0.0
8679,26th week,Assam,Bongaigaon,Cholera,9,2,12,6,2009,26.41237695,90.57149765,0.9739409602,21.0,299.552,0,Monsoon,22.22222222222222
8681,26th week,Karnataka,Davangere,Cholera,25,0,11,6,2009,14.4679807,75.9195682,0.6612698823,6.0,303.46,0,Monsoon,0.0
8703,27th week,Assam,Bongaigaon,Cholera,15,2,12,6,2009,26.41237695,90.57149765,0.9739409602,21.0,299.552,0,Monsoon,13.333333333333334
8705,27th week,West Bengal,South 24 Parganas,Cholera,51225,23,25,5,2009,22.5760669,88.42006758,0.4886619113,,302.92,1,Summer,0.04489995119570522
8706,27th week,West Bengal,Purba Medinipur,Cholera,9689,0,5,5,2009,22.06217445,87.83672383,0.0312300409,7.0,307.135,1,Summer,0.0
8723,28th week,Punjab,Mohali,Cholera,412,0,16,6,2009,30.7041168,76.7176885,0.01251929838,5.0,314.3433334,0,Monsoon,0.0
8729,29th week,Assam,Dibrugarh,Cholera,2,0,10,7,2009,27.4844597,94.9019447,1.026480786,3.0,273.74,0,Monsoon,0.0
8744,30th week,Karnataka,Chitradurga,Cholera,18,0,13,7,2009,14.2266443,76.4005122,0.4802261151,2.0,300.04,0,Monsoon,0.0
8773,31st week,West Bengal,Hooghly,Cholera,44,0,8,7,2009,22.9052114,88.3760639,0.6681143026,7.0,303.34000000000003,0,Monsoon,0.0
8821,35th week,Karnataka,Chitradurga,Cholera,8,0,28,8,2009,14.2266443,76.4005122,0.5682094018,,294.2266666,0,Monsoon,0.0
8851,38th week,Haryana,Panipat,Cholera,373,7,16,9,2009,29.3912753,76.9771675,1.189492367,20.0,301.37333340000004,0,Monsoon,1.876675603217158
8867,39th week,Haryana,Panipat,Cholera,447,7,16,9,2009,29.3912753,76.9771675,1.189492367,20.0,301.37333340000004,0,Monsoon,1.5659955257270695
8868,40th week,Assam,Darrang,Cholera,12,3,24,9,2009,26.75,92.5,1.037069879,32.0,286.48,0,Monsoon,25.0
8892,41st week,Karnataka,Kodagu,Cholera,9,2,12,9,2009,12.38217745,75.66531992,0.8888429839,24.0,298.66,0,Monsoon,22.22222222222222
8900,42nd week,Assam,Golaghat,Cholera,57,3,12,10,2009,26.40490095,94.03209112,0.9227963438,34.0,300.13,0,Post-Monsoon,5.263157894736842
8901,42nd week,Haryana,Kurukshetra,Cholera,41,1,13,10,2009,29.9693747,76.8482787,0.002794920697,10.0,302.8566666,0,Post-Monsoon,2.4390243902439024
8904,42nd week,Assam,Barpeta,Cholera,640,12,28,9,2009,26.34142215,91.01674328,0.5975486866,19.0,300.992,0,Monsoon,1.875
8922,44th week,Assam,Barpeta,Cholera,1010,13,28,9,2009,26.34142215,91.01674328,0.5975486866,19.0,300.992,0,Monsoon,1.2871287128712872
8942,47th week,Karnataka,Mandya,Cholera,51,1,12,11,2009,12.5238888,76.8961961,1.31990027,7.0,297.62,0,Post-Monsoon,1.9607843137254901
8952,48th week,Karnataka,Chamarajnagar,Cholera,7,0,6,11,2009,14.3683154,76.6538415,0.1268362457,8.0,303.075,0,Post-Monsoon,0.0
8958,49th week,Karnataka,Chitradurga,Cholera,36,0,25,11,2009,14.2266443,76.4005122,0.2946294343,,300.2133334,0,Post-Monsoon,0.0
8981,52nd week,Uttarakhand,Dehradun,Cholera,4,0,24,12,2009,30.3255646,78.0436813,0.0006261171766,12.0,288.96,0,Winter,0.0
